timestamp,meter_reading,outlier,air_temperature,dew_temperature,wind_speed
2016-04-08 16:00:00,316.71,Not an outlier,-4.1,-7.0,6.2
2016-04-08 17:00:00,301.31,Not an outlier,-4.1,-7.5,6.2
2016-04-08 18:00:00,308.41,Not an outlier,-3.8,-7.8,6.7
2016-04-08 19:00:00,316.94,Not an outlier,-3.6,-7.6,6.7
2016-04-08 20:00:00,294.56,Not an outlier,-3.6,-7.6,6.7
2016-04-08 21:00:00,309.42,Not an outlier,-3.3,-7.1,6.2
2016-04-08 22:00:00,312.76,Not an outlier,-2.9,-5.6,5.7
2016-04-08 23:00:00,319.78,Not an outlier,-2.6,-5.1,4.6
2016-04-09 00:00:00,319.97,Not an outlier,-2.7,-6.8,6.2
2016-04-09 01:00:00,306.45,Not an outlier,-3.4,-5.5,4.1
2016-04-09 02:00:00,309.8,Not an outlier,-4.0,-8.6,6.2
2016-04-09 03:00:00,310.9,Not an outlier,-4.5,-8.5,5.1
2016-04-09 04:00:00,307.94,Not an outlier,-4.8,-8.8,4.6
2016-04-09 05:00:00,310.4,Not an outlier,-5.2,-9.5,3.6
2016-04-09 06:00:00,296.69,Not an outlier,-5.5,-10.5,3.6
2016-04-09 07:00:00,310.32,Not an outlier,-5.8,-10.8,3.1
2016-04-09 08:00:00,309.49,Not an outlier,-6.8,-11.0,2.1
2016-04-09 09:00:00,318.45,Not an outlier,-7.3,-12.7,4.1
2016-04-09 10:00:00,317.81,Not an outlier,-8.1,-13.4,5.1
2016-04-09 11:00:00,324.95,Not an outlier,-9.0,-13.8,5.1
2016-04-09 12:00:00,320.19,Not an outlier,-8.9,-13.6,4.1
2016-04-09 13:00:00,323.35,Not an outlier,-8.8,-13.4,4.1
2016-04-09 14:00:00,322.87,Not an outlier,-7.8,-13.2,3.6
2016-04-09 15:00:00,324.01,Not an outlier,-6.6,-12.5,3.6
2016-04-09 16:00:00,319.16,Not an outlier,-5.6,-12.4,3.6
2016-04-09 17:00:00,319.52,Not an outlier,-4.8,-11.5,4.6
2016-04-09 18:00:00,320.24,Not an outlier,-3.5,-11.4,5.7
2016-04-09 19:00:00,311.88,Not an outlier,-1.5,-11.6,5.7
2016-04-09 20:00:00,314.72,Not an outlier,-1.7,-10.7,5.1
2016-04-09 21:00:00,312.26,Not an outlier,-1.4,-10.9,5.7
2016-04-09 22:00:00,306.97,Not an outlier,-1.4,-11.1,5.1
2016-04-09 23:00:00,306.45,Not an outlier,-1.6,-9.5,4.1
2016-04-10 00:00:00,295.82,Not an outlier,-2.5,-10.8,4.6
2016-04-10 01:00:00,300.3,Not an outlier,-3.1,-11.0,4.6
2016-04-10 02:00:00,298.21,Not an outlier,-3.8,-11.3,4.6
2016-04-10 03:00:00,294.62,Not an outlier,-4.7,-11.5,3.6
2016-04-10 04:00:00,296.29,Not an outlier,-5.4,-11.9,3.6
2016-04-10 05:00:00,294.34,Not an outlier,-6.0,-12.1,2.6
2016-04-10 06:00:00,296.16,Not an outlier,-6.4,-12.3,2.6
2016-04-10 07:00:00,302.31,Not an outlier,-7.2,-11.5,2.1
2016-04-10 08:00:00,305.93,Not an outlier,-6.5,-13.1,2.6
2016-04-10 09:00:00,306.36,Not an outlier,-8.6,-13.4,1.5
2016-04-10 10:00:00,312.61,Not an outlier,-9.4,-13.3,1.5
2016-04-10 11:00:00,325.42,Not an outlier,-8.4,-13.4,1.5
2016-04-10 12:00:00,315.69,Not an outlier,-6.8,-12.7,1.0
2016-04-10 13:00:00,316.1,Not an outlier,-4.5,-14.1,0.5
2016-04-10 14:00:00,323.27,Not an outlier,-2.8,-13.4,0.5
2016-04-10 15:00:00,327.38,Not an outlier,-3.1,-13.1,2.1
2016-04-10 16:00:00,317.19,Not an outlier,-2.2,-14.3,1.0
2016-04-10 17:00:00,316.36,Not an outlier,-1.3,-11.8,4.1
2016-04-10 18:00:00,307.68,Not an outlier,-0.1,-11.5,2.1
2016-04-10 19:00:00,306.63,Not an outlier,-0.5,-11.8,2.1
2016-04-10 20:00:00,308.18,Not an outlier,1.3,-10.7,4.1
2016-04-10 21:00:00,307.95,Not an outlier,1.8,-9.6,4.1
2016-04-10 22:00:00,315.11,Not an outlier,1.8,-8.8,3.6
2016-04-10 23:00:00,314.26,Not an outlier,1.2,-8.4,4.1
2016-04-11 00:00:00,309.56,Not an outlier,0.8,-8.8,4.6
2016-04-11 01:00:00,303.14,Not an outlier,0.2,-9.1,4.1
2016-04-11 02:00:00,310.29,Not an outlier,-2.0,-3.9,5.7
2016-04-11 03:00:00,306.75,Not an outlier,-2.1,-3.8,2.6
2016-04-11 04:00:00,305.93,Not an outlier,-2.0,-3.6,2.1
2016-04-11 05:00:00,300.55,Not an outlier,-1.7,-3.3,3.6
2016-04-11 06:00:00,303.52,Not an outlier,-1.8,-2.7,3.6
2016-04-11 07:00:00,322.33,Not an outlier,-1.8,-2.3,4.1
2016-04-11 08:00:00,313.14,Not an outlier,-1.6,-2.1,3.6
2016-04-11 09:00:00,324.54,Not an outlier,-1.6,-2.0,4.6
2016-04-11 10:00:00,337.5,Not an outlier,-1.3,-1.9,4.1
2016-04-11 11:00:00,331.24,Not an outlier,-0.7,-1.2,4.1
2016-04-11 12:00:00,326.01,Not an outlier,0.0,-0.4,4.1
2016-04-11 13:00:00,323.96,Not an outlier,-0.5,,3.6
2016-04-11 14:00:00,325.06,Not an outlier,0.7,0.4,3.1
2016-04-11 15:00:00,326.33,Not an outlier,1.1,0.7,2.6
2016-04-11 16:00:00,325.81,Not an outlier,1.4,1.1,2.1
2016-04-11 17:00:00,315.9,Not an outlier,1.6,1.3,2.1
2016-04-11 18:00:00,305.21,Not an outlier,2.2,2.0,1.5
2016-04-11 19:00:00,314.47,Not an outlier,2.7,1.5,1.0
2016-04-11 20:00:00,307.47,Not an outlier,2.4,2.0,0.5
2016-04-11 21:00:00,319.63,Not an outlier,3.0,2.6,1.0
2016-04-11 22:00:00,318.15,Not an outlier,2.8,2.4,1.5
2016-04-11 23:00:00,307.71,Not an outlier,3.0,2.7,1.0
2016-04-12 00:00:00,310.57,Not an outlier,3.4,3.1,1.0
2016-04-12 01:00:00,309.44,Not an outlier,5.9,5.6,2.1
2016-04-12 02:00:00,308.69,Not an outlier,2.6,2.3,0.5
2016-04-12 03:00:00,310.25,Not an outlier,2.3,2.1,2.1
2016-04-12 04:00:00,301.99,Not an outlier,3.0,2.8,0.5
2016-04-12 05:00:00,305.98,Not an outlier,4.2,4.0,6.7
2016-04-12 06:00:00,324.94,Not an outlier,3.6,2.0,5.1
2016-04-12 07:00:00,335.46,Not an outlier,3.0,1.6,2.1
2016-04-12 08:00:00,326.33,Not an outlier,2.7,1.4,3.6
2016-04-12 09:00:00,322.69,Not an outlier,1.8,0.1,4.6
2016-04-12 10:00:00,331.0,Not an outlier,0.9,-1.4,4.1
2016-04-12 11:00:00,326.63,Not an outlier,0.7,-1.6,3.6
2016-04-12 12:00:00,317.0,Not an outlier,1.5,-1.5,4.6
2016-04-12 13:00:00,323.02,Not an outlier,2.1,-1.5,5.1
2016-04-12 14:00:00,321.25,Not an outlier,3.1,-1.8,6.2
2016-04-12 15:00:00,321.07,Not an outlier,4.5,-1.9,5.7
2016-04-12 16:00:00,323.86,Not an outlier,5.1,-1.4,5.1
2016-04-12 17:00:00,314.01,Not an outlier,4.7,-1.6,6.7
2016-04-12 18:00:00,308.99,Not an outlier,5.1,-1.0,6.2
2016-04-12 19:00:00,303.75,Not an outlier,5.7,-0.3,5.7
2016-04-12 20:00:00,305.5,Not an outlier,5.3,-1.0,5.7
2016-04-12 21:00:00,308.23,Not an outlier,5.1,-1.4,5.7
2016-04-12 22:00:00,309.01,Not an outlier,5.1,-4.3,7.2
2016-04-12 23:00:00,305.98,Not an outlier,4.3,-5.8,6.2
2016-04-13 00:00:00,298.25,Not an outlier,2.8,-5.3,4.6
2016-04-13 01:00:00,295.33,Not an outlier,1.9,-5.1,3.6
2016-04-13 02:00:00,301.49,Not an outlier,1.1,-5.1,3.6
2016-04-13 03:00:00,299.37,Not an outlier,0.8,-6.2,3.6
2016-04-13 04:00:00,296.3,Not an outlier,0.2,-6.9,3.6
2016-04-13 05:00:00,302.05,Not an outlier,-0.4,-6.6,3.6
2016-04-13 06:00:00,314.46,Not an outlier,-1.0,-6.2,3.1
2016-04-13 07:00:00,332.51,Not an outlier,-1.3,-5.5,2.1
2016-04-13 08:00:00,332.93,Not an outlier,-2.4,-6.1,2.1
2016-04-13 09:00:00,333.45,Not an outlier,-2.5,-6.7,1.0
2016-04-13 10:00:00,341.61,Not an outlier,-2.9,-5.5,1.5
2016-04-13 11:00:00,328.84,Not an outlier,-2.4,-6.0,2.1
2016-04-13 12:00:00,343.79,Not an outlier,-1.3,-6.6,2.1
2016-04-13 13:00:00,337.43,Not an outlier,-0.4,-6.4,2.1
2016-04-13 14:00:00,342.84,Not an outlier,0.7,-6.6,2.1
2016-04-13 15:00:00,351.75,Not an outlier,2.0,-5.3,2.6
2016-04-13 16:00:00,351.29,Not an outlier,2.7,-8.2,1.5
2016-04-13 17:00:00,339.09,Not an outlier,3.5,-7.1,2.6
2016-04-13 18:00:00,333.93,Not an outlier,4.1,-7.0,2.1
2016-04-13 19:00:00,325.81,Not an outlier,5.7,-5.0,2.1
2016-04-13 20:00:00,322.79,Not an outlier,6.1,-5.5,1.0
2016-04-13 21:00:00,324.32,Not an outlier,6.1,-9.9,2.6
2016-04-13 22:00:00,318.22,Not an outlier,6.2,-7.5,1.0
2016-04-13 23:00:00,318.04,Not an outlier,6.1,-9.3,0.5
2016-04-14 00:00:00,325.86,Not an outlier,5.1,-6.4,2.1
2016-04-14 01:00:00,310.88,Not an outlier,4.8,-9.4,1.0
2016-04-14 02:00:00,313.07,Not an outlier,2.1,-6.2,0.5
2016-04-14 03:00:00,305.64,Not an outlier,1.2,-6.3,1.0
2016-04-14 04:00:00,311.14,Not an outlier,0.2,-5.1,1.0
2016-04-14 05:00:00,317.6,Not an outlier,-1.2,-3.5,0.0
2016-04-14 06:00:00,317.07,Not an outlier,-1.5,-3.2,0.5
2016-04-14 07:00:00,321.1,Not an outlier,-1.7,-4.0,1.0
2016-04-14 08:00:00,338.48,Not an outlier,-2.1,-3.7,0.0
2016-04-14 09:00:00,315.64,Not an outlier,-2.6,-3.9,0.5
2016-04-14 10:00:00,336.08,Not an outlier,-2.5,-5.2,1.0
2016-04-14 11:00:00,321.35,Not an outlier,-1.7,-4.9,1.0
2016-04-14 12:00:00,337.33,Not an outlier,1.1,-5.3,1.0
2016-04-14 13:00:00,335.33,Not an outlier,2.7,-6.2,3.6
2016-04-14 14:00:00,341.38,Not an outlier,5.0,-4.8,2.6
2016-04-14 15:00:00,350.82,Not an outlier,6.3,-3.6,2.1
2016-04-14 16:00:00,350.98,Not an outlier,7.2,-4.9,3.1
2016-04-14 17:00:00,358.79,Not an outlier,8.3,-5.2,4.6
2016-04-14 18:00:00,343.94,Not an outlier,8.8,-5.3,3.6
2016-04-14 19:00:00,322.8,Not an outlier,9.5,-3.5,3.6
2016-04-14 20:00:00,317.69,Not an outlier,9.8,-6.2,2.1
2016-04-14 21:00:00,320.54,Not an outlier,10.0,-5.7,2.6
2016-04-14 22:00:00,321.61,Not an outlier,9.8,-7.0,3.1
2016-04-14 23:00:00,329.12,Not an outlier,9.5,-4.8,1.5
2016-04-15 00:00:00,313.43,Not an outlier,8.4,-5.7,2.1
2016-04-15 01:00:00,312.61,Not an outlier,7.9,-6.7,2.1
2016-04-15 02:00:00,315.27,Not an outlier,6.1,-5.1,1.5
2016-04-15 03:00:00,315.67,Not an outlier,4.6,-5.1,1.5
2016-04-15 04:00:00,308.55,Not an outlier,2.4,-4.4,1.5
2016-04-15 05:00:00,309.25,Not an outlier,1.4,-3.9,1.5
2016-04-15 06:00:00,320.23,Not an outlier,0.9,-3.5,1.0
2016-04-15 07:00:00,324.95,Not an outlier,0.8,-3.7,2.1
2016-04-15 08:00:00,328.92,Not an outlier,0.7,-4.4,2.1
2016-04-15 09:00:00,337.71,Not an outlier,0.2,-4.6,2.1
2016-04-15 10:00:00,368.13,Not an outlier,0.0,-5.1,2.6
2016-04-15 11:00:00,365.53,Not an outlier,1.4,-6.2,3.6
2016-04-15 12:00:00,372.73,Not an outlier,3.2,-6.1,3.6
2016-04-15 13:00:00,376.73,Not an outlier,5.0,-5.8,4.1
2016-04-15 14:00:00,384.71,Not an outlier,7.3,-3.5,4.1
2016-04-15 15:00:00,392.54,Not an outlier,9.5,-5.3,4.6
2016-04-15 16:00:00,394.79,Not an outlier,10.9,-6.7,3.1
2016-04-15 17:00:00,402.56,Not an outlier,12.3,-2.9,4.1
2016-04-15 18:00:00,386.03,Not an outlier,13.1,-4.1,3.1
2016-04-15 19:00:00,365.82,Not an outlier,13.3,-5.5,4.1
2016-04-15 20:00:00,361.53,Not an outlier,13.5,-5.4,3.6
2016-04-15 21:00:00,327.35,Not an outlier,13.8,-4.3,3.6
2016-04-15 22:00:00,330.54,Not an outlier,13.3,-4.4,3.6
2016-04-15 23:00:00,322.23,Not an outlier,12.4,-4.2,4.1
2016-04-16 00:00:00,312.2,Not an outlier,10.9,-5.1,3.6
2016-04-16 01:00:00,311.17,Not an outlier,9.7,-4.0,2.6
2016-04-16 02:00:00,313.58,Not an outlier,9.5,-3.7,3.1
2016-04-16 03:00:00,328.05,Not an outlier,8.9,-4.4,3.1
2016-04-16 04:00:00,330.61,Not an outlier,8.4,-3.1,2.1
2016-04-16 05:00:00,343.7,Not an outlier,7.8,-2.7,2.6
2016-04-16 06:00:00,344.68,Not an outlier,6.5,-3.6,2.6
2016-04-16 07:00:00,350.68,Not an outlier,5.6,-3.7,2.6
2016-04-16 08:00:00,354.94,Not an outlier,4.9,-3.5,4.1
2016-04-16 09:00:00,355.67,Not an outlier,4.1,-3.6,3.1
2016-04-16 10:00:00,366.02,Not an outlier,3.8,-4.0,3.6
2016-04-16 11:00:00,366.59,Not an outlier,4.1,-3.5,4.1
2016-04-16 12:00:00,364.28,Not an outlier,5.8,-4.9,3.6
2016-04-16 13:00:00,382.61,Not an outlier,7.6,-4.2,4.1
2016-04-16 14:00:00,380.27,Not an outlier,9.3,-5.0,3.6
2016-04-16 15:00:00,397.37,Not an outlier,11.3,-6.4,4.6
2016-04-16 16:00:00,398.19,Not an outlier,12.9,-4.1,4.6
2016-04-16 17:00:00,404.6,Not an outlier,13.9,-3.5,4.6
2016-04-16 18:00:00,388.69,Not an outlier,14.7,-6.1,4.6
2016-04-16 19:00:00,377.62,Not an outlier,15.5,-3.5,4.6
2016-04-16 20:00:00,365.8,Not an outlier,15.7,-5.7,4.1
2016-04-16 21:00:00,335.64,Not an outlier,15.6,-5.5,4.1
2016-04-16 22:00:00,328.21,Not an outlier,15.4,-4.7,4.1
2016-04-16 23:00:00,313.79,Not an outlier,14.8,-3.9,3.1
2016-04-17 00:00:00,309.17,Not an outlier,13.0,-3.6,2.6
2016-04-17 01:00:00,314.63,Not an outlier,12.2,-4.3,1.5
2016-04-17 02:00:00,311.33,Not an outlier,9.7,-3.2,0.0
2016-04-17 03:00:00,320.74,Not an outlier,7.8,-1.5,0.5
2016-04-17 04:00:00,339.31,Not an outlier,6.7,-2.1,0.5
2016-04-17 05:00:00,344.2,Not an outlier,6.5,-1.6,1.0
2016-04-17 06:00:00,345.19,Not an outlier,4.5,0.3,1.0
2016-04-17 07:00:00,354.36,Not an outlier,3.5,-1.0,1.0
2016-04-17 08:00:00,359.19,Not an outlier,3.3,-0.9,0.5
2016-04-17 09:00:00,357.08,Not an outlier,2.9,-1.4,1.0
2016-04-17 10:00:00,365.43,Not an outlier,2.7,-2.0,0.0
2016-04-17 11:00:00,375.86,Not an outlier,2.6,-1.5,0.0
2016-04-17 12:00:00,391.7,Not an outlier,6.3,-0.4,0.5
2016-04-17 13:00:00,400.55,Not an outlier,9.7,-0.8,0.5
2016-04-17 14:00:00,407.15,Not an outlier,13.0,-3.8,1.0
2016-04-17 15:00:00,410.69,Not an outlier,15.5,-5.0,1.0
2016-04-17 16:00:00,422.39,Not an outlier,17.2,-4.8,2.6
2016-04-17 17:00:00,420.83,Not an outlier,18.9,-1.5,2.6
2016-04-17 18:00:00,409.34,Not an outlier,20.2,-2.5,3.6
2016-04-17 19:00:00,398.05,Not an outlier,21.3,-4.1,4.1
2016-04-17 20:00:00,363.53,Not an outlier,22.1,-1.9,4.1
2016-04-17 21:00:00,380.23,Not an outlier,22.3,-2.8,2.6
2016-04-17 22:00:00,362.23,Not an outlier,22.1,-5.5,4.1
2016-04-17 23:00:00,363.87,Not an outlier,21.1,-4.7,3.6
2016-04-18 00:00:00,368.75,Not an outlier,18.8,-6.3,1.5
2016-04-18 01:00:00,354.6,Not an outlier,15.2,-3.5,1.5
2016-04-18 02:00:00,366.35,Not an outlier,13.9,-3.9,0.5
2016-04-18 03:00:00,358.17,Not an outlier,12.4,-2.9,0.0
2016-04-18 04:00:00,354.45,Not an outlier,10.9,-0.7,0.5
2016-04-18 05:00:00,351.24,Not an outlier,10.0,-1.2,1.0
2016-04-18 06:00:00,411.93,Not an outlier,9.6,-0.6,1.0
2016-04-18 07:00:00,515.42,Not an outlier,10.1,0.0,1.5
2016-04-18 08:00:00,678.96,Not an outlier,7.8,0.2,1.5
2016-04-18 09:00:00,699.18,Not an outlier,8.2,1.2,3.6
2016-04-18 10:00:00,712.84,Not an outlier,7.6,1.4,3.6
2016-04-18 11:00:00,701.71,Not an outlier,7.1,1.8,1.0
2016-04-18 12:00:00,641.6,Not an outlier,10.0,1.6,3.1
2016-04-18 13:00:00,679.21,Not an outlier,11.8,1.1,4.1
2016-04-18 14:00:00,696.21,Not an outlier,11.5,-1.4,5.1
2016-04-18 15:00:00,606.53,Not an outlier,13.4,0.6,3.6
2016-04-18 16:00:00,526.85,Not an outlier,13.0,0.1,4.1
2016-04-18 17:00:00,531.25,Not an outlier,12.9,-0.9,3.1
2016-04-18 18:00:00,531.3,Not an outlier,14.3,-1.7,2.1
2016-04-18 19:00:00,524.77,Not an outlier,14.4,-2.4,2.6
2016-04-18 20:00:00,522.6,Not an outlier,14.2,-1.6,3.1
2016-04-18 21:00:00,536.48,Not an outlier,13.5,-0.7,3.6
2016-04-18 22:00:00,523.31,Not an outlier,11.1,0.0,5.7
2016-04-18 23:00:00,521.5,Not an outlier,9.7,1.5,5.1
2016-04-19 00:00:00,515.32,Not an outlier,7.1,4.4,4.6
2016-04-19 01:00:00,522.97,Not an outlier,6.2,4.7,4.1
2016-04-19 02:00:00,510.67,Not an outlier,6.0,4.8,3.1
2016-04-19 03:00:00,515.06,Not an outlier,5.9,4.8,3.1
2016-04-19 04:00:00,507.95,Not an outlier,5.6,4.4,3.6
2016-04-19 05:00:00,505.81,Not an outlier,5.1,3.7,5.1
2016-04-19 06:00:00,531.04,Not an outlier,4.9,3.3,3.1
2016-04-19 07:00:00,520.64,Not an outlier,4.1,2.7,2.1
2016-04-19 08:00:00,513.6,Not an outlier,3.2,2.3,2.6
2016-04-19 09:00:00,527.29,Not an outlier,3.2,1.0,4.1
2016-04-19 10:00:00,516.63,Not an outlier,2.0,0.0,2.1
2016-04-19 11:00:00,540.39,Not an outlier,2.4,0.4,3.1
2016-04-19 12:00:00,567.73,Not an outlier,4.7,0.4,3.1
2016-04-19 13:00:00,563.03,Not an outlier,5.8,0.7,5.7
2016-04-19 14:00:00,600.79,Not an outlier,7.2,-0.6,6.2
2016-04-19 15:00:00,621.43,Not an outlier,8.4,-2.3,5.1
2016-04-19 16:00:00,637.26,Not an outlier,9.8,-4.2,6.2
2016-04-19 17:00:00,611.46,Not an outlier,11.6,-2.7,7.2
2016-04-19 18:00:00,481.57,Not an outlier,12.7,-0.9,6.7
2016-04-19 19:00:00,448.39,Not an outlier,13.8,-0.8,5.1
2016-04-19 20:00:00,438.63,Not an outlier,13.7,-1.7,6.2
2016-04-19 21:00:00,446.54,Not an outlier,13.7,-3.3,6.7
2016-04-19 22:00:00,446.49,Not an outlier,13.9,-2.1,6.7
2016-04-19 23:00:00,429.89,Not an outlier,13.2,-3.9,7.2
2016-04-20 00:00:00,427.91,Not an outlier,12.0,-3.5,4.6
2016-04-20 01:00:00,423.95,Not an outlier,10.8,-2.0,3.6
2016-04-20 02:00:00,433.46,Not an outlier,9.6,-2.4,4.1
2016-04-20 03:00:00,426.34,Not an outlier,9.1,-2.4,3.6
2016-04-20 04:00:00,418.84,Not an outlier,7.3,-0.6,4.6
2016-04-20 05:00:00,417.71,Not an outlier,6.0,-0.1,3.1
2016-04-20 06:00:00,432.59,Not an outlier,5.2,-2.1,3.1
2016-04-20 07:00:00,440.21,Not an outlier,3.8,-5.1,2.6
2016-04-20 08:00:00,443.8,Not an outlier,3.9,-5.5,2.6
2016-04-20 09:00:00,507.45,Not an outlier,2.5,-6.7,2.1
2016-04-20 10:00:00,587.38,Not an outlier,1.5,-6.3,1.5
2016-04-20 11:00:00,603.01,Not an outlier,2.8,-5.5,2.1
2016-04-20 12:00:00,659.16,Not an outlier,5.0,-6.0,3.6
2016-04-20 13:00:00,746.41,Not an outlier,5.8,-7.3,3.1
2016-04-20 14:00:00,867.9,Not an outlier,7.2,-8.8,2.1
2016-04-20 15:00:00,900.14,Not an outlier,8.9,-7.7,1.5
2016-04-20 16:00:00,885.3,Not an outlier,9.9,-8.3,1.5
2016-04-20 17:00:00,698.57,Not an outlier,11.1,-9.8,1.5
2016-04-20 18:00:00,652.5,Not an outlier,12.6,-7.4,1.0
2016-04-20 19:00:00,549.88,Not an outlier,13.1,-10.2,1.5
2016-04-20 20:00:00,582.06,Not an outlier,14.2,-9.9,1.5
2016-04-20 21:00:00,530.22,Not an outlier,15.1,-9.2,2.6
2016-04-20 22:00:00,519.22,Not an outlier,15.3,-10.2,3.1
2016-04-20 23:00:00,491.76,Not an outlier,15.1,-10.1,1.5
2016-04-21 00:00:00,491.81,Not an outlier,13.5,-10.4,0.0
2016-04-21 01:00:00,493.77,Not an outlier,9.8,-4.9,1.5
2016-04-21 02:00:00,494.44,Not an outlier,8.9,-5.9,2.1
2016-04-21 03:00:00,545.47,Not an outlier,7.8,-6.7,2.1
2016-04-21 04:00:00,595.93,Not an outlier,7.6,-5.5,2.1
2016-04-21 05:00:00,592.36,Not an outlier,6.5,-7.4,2.1
2016-04-21 06:00:00,614.27,Not an outlier,6.8,-6.6,1.0
2016-04-21 07:00:00,627.7,Not an outlier,3.0,-4.1,0.0
2016-04-21 08:00:00,661.53,Not an outlier,1.8,-3.0,0.0
2016-04-21 09:00:00,721.83,Not an outlier,1.3,-3.3,0.0
2016-04-21 10:00:00,918.96,Not an outlier,0.8,-2.3,0.5
2016-04-21 11:00:00,1142.26,Not an outlier,1.7,-1.6,0.5
2016-04-21 12:00:00,1381.42,Not an outlier,6.4,0.2,1.5
2016-04-21 13:00:00,1513.06,Not an outlier,8.7,-1.1,2.1
2016-04-21 14:00:00,1721.34,Not an outlier,11.9,-4.0,2.6
2016-04-21 15:00:00,1650.91,Not an outlier,14.8,-1.9,1.5
2016-04-21 16:00:00,1504.32,Not an outlier,17.0,-3.8,2.1
2016-04-21 17:00:00,990.65,Not an outlier,18.6,-4.1,2.1
2016-04-21 18:00:00,849.79,Not an outlier,20.2,-3.1,1.5
2016-04-21 19:00:00,814.49,Not an outlier,20.7,-2.9,2.6
2016-04-21 20:00:00,798.68,Not an outlier,21.4,-2.2,3.6
2016-04-21 21:00:00,718.97,Not an outlier,21.4,-2.2,3.1
2016-04-21 22:00:00,689.7,Not an outlier,20.6,-0.4,2.6
2016-04-21 23:00:00,756.67,Not an outlier,19.6,-2.6,6.7
2016-04-22 00:00:00,678.02,Not an outlier,17.9,0.1,3.6
2016-04-22 01:00:00,656.32,Not an outlier,17.6,0.0,2.1
2016-04-22 02:00:00,650.15,Not an outlier,16.4,1.5,5.1
2016-04-22 03:00:00,715.24,Not an outlier,14.7,4.7,5.7
2016-04-22 04:00:00,765.94,Not an outlier,13.8,6.2,2.6
2016-04-22 05:00:00,786.65,Not an outlier,14.3,6.8,4.1
2016-04-22 06:00:00,792.48,Not an outlier,14.1,8.1,6.2
2016-04-22 07:00:00,794.8,Not an outlier,12.8,10.0,4.6
2016-04-22 08:00:00,761.81,Not an outlier,12.1,9.5,3.1
2016-04-22 09:00:00,757.2,Not an outlier,11.6,10.2,2.1
2016-04-22 10:00:00,772.97,Not an outlier,11.7,10.7,1.5
2016-04-22 11:00:00,797.2,Not an outlier,11.8,10.9,1.5
2016-04-22 12:00:00,757.89,Not an outlier,12.3,11.4,0.5
2016-04-22 13:00:00,738.13,Not an outlier,12.4,10.9,3.1
2016-04-22 14:00:00,691.83,Not an outlier,12.5,11.3,2.6
2016-04-22 15:00:00,716.7,Not an outlier,13.2,11.9,3.1
2016-04-22 16:00:00,704.69,Not an outlier,14.0,12.2,3.6
2016-04-22 17:00:00,627.88,Not an outlier,13.8,11.8,5.1
2016-04-22 18:00:00,620.16,Not an outlier,13.0,11.0,5.1
2016-04-22 19:00:00,608.3,Not an outlier,12.0,9.4,4.1
2016-04-22 20:00:00,610.57,Not an outlier,11.8,8.3,5.1
2016-04-22 21:00:00,581.73,Not an outlier,11.8,8.0,5.1
2016-04-22 22:00:00,583.38,Not an outlier,10.4,6.6,6.2
2016-04-22 23:00:00,571.07,Not an outlier,9.1,5.5,5.7
2016-04-23 00:00:00,572.72,Not an outlier,8.0,4.5,5.7
2016-04-23 01:00:00,566.06,Not an outlier,7.1,3.6,6.2
2016-04-23 02:00:00,562.62,Not an outlier,6.4,2.6,6.7
2016-04-23 03:00:00,575.07,Not an outlier,5.9,2.0,5.7
2016-04-23 04:00:00,602.4,Not an outlier,5.4,1.5,5.1
2016-04-23 05:00:00,603.15,Not an outlier,5.2,1.3,5.1
2016-04-23 06:00:00,819.04,Not an outlier,4.7,1.0,4.6
2016-04-23 07:00:00,842.78,Not an outlier,2.5,-2.3,5.7
2016-04-23 08:00:00,848.41,Not an outlier,2.0,-1.0,3.6
2016-04-23 09:00:00,717.23,Not an outlier,1.2,-1.7,3.6
2016-04-23 10:00:00,708.4,Not an outlier,0.8,-1.5,3.1
2016-04-23 11:00:00,715.63,Not an outlier,0.8,-3.1,3.1
2016-04-23 12:00:00,721.05,Not an outlier,1.8,-4.0,5.1
2016-04-23 13:00:00,722.62,Not an outlier,3.1,-4.7,4.6
2016-04-23 14:00:00,715.34,Not an outlier,4.2,-4.8,4.1
2016-04-23 15:00:00,747.46,Not an outlier,5.5,-6.0,4.1
2016-04-23 16:00:00,735.72,Not an outlier,7.2,-4.9,3.6
2016-04-23 17:00:00,671.74,Not an outlier,7.4,-7.1,4.6
2016-04-23 18:00:00,642.61,Not an outlier,8.9,-5.0,5.1
2016-04-23 19:00:00,619.18,Not an outlier,8.5,-7.0,5.7
2016-04-23 20:00:00,611.07,Not an outlier,9.8,-9.0,5.7
2016-04-23 21:00:00,579.76,Not an outlier,9.7,-8.8,5.7
2016-04-23 22:00:00,573.9,Not an outlier,9.4,-9.1,5.7
2016-04-23 23:00:00,568.49,Not an outlier,8.6,-11.2,5.7
2016-04-24 00:00:00,564.93,Not an outlier,7.0,-10.6,4.6
2016-04-24 01:00:00,574.01,Not an outlier,6.1,-11.2,4.1
2016-04-24 02:00:00,561.01,Not an outlier,5.1,-10.9,4.6
2016-04-24 03:00:00,574.25,Not an outlier,4.2,-10.9,3.6
2016-04-24 04:00:00,604.62,Not an outlier,3.5,-11.3,4.1
2016-04-24 05:00:00,594.87,Not an outlier,1.5,-10.4,3.6
2016-04-24 06:00:00,787.69,Not an outlier,1.8,-9.4,2.6
2016-04-24 07:00:00,852.66,Not an outlier,1.7,-11.5,3.1
2016-04-24 08:00:00,727.25,Not an outlier,1.0,-11.3,1.0
