timestamp,meter_reading,outlier,air_temperature,dew_temperature,wind_speed
2016-03-25 12:00:00,1043.71,Not an outlier,-0.7,-1.0,1.0
2016-03-25 13:00:00,1041.98,Not an outlier,-0.5,-0.8,2.1
2016-03-25 14:00:00,1057.54,Not an outlier,-0.7,-1.0,3.6
2016-03-25 15:00:00,1057.54,Not an outlier,-0.7,-1.6,3.6
2016-03-25 16:00:00,1041.98,Not an outlier,-1.2,-2.6,4.1
2016-03-25 17:00:00,931.39,Not an outlier,,,
2016-03-25 18:00:00,922.75,Not an outlier,-1.5,-3.7,4.6
2016-03-25 19:00:00,917.57,Not an outlier,-1.3,-4.0,5.7
2016-03-25 20:00:00,919.3,Not an outlier,-1.2,-3.5,4.6
2016-03-25 21:00:00,922.75,Not an outlier,-0.9,-4.9,4.6
2016-03-25 22:00:00,921.02,Not an outlier,-0.6,-3.5,3.1
2016-03-25 23:00:00,927.94,Not an outlier,-0.3,-3.5,2.1
2016-03-26 00:00:00,919.3,Not an outlier,-1.4,-4.6,1.0
2016-03-26 01:00:00,934.85,Not an outlier,-2.8,-4.6,0.5
2016-03-26 02:00:00,924.48,Not an outlier,-3.9,-5.2,0.0
2016-03-26 03:00:00,938.3,Not an outlier,-4.8,-5.6,2.1
2016-03-26 04:00:00,962.5,Not an outlier,-4.7,-5.6,0.0
2016-03-26 05:00:00,962.5,Not an outlier,-5.5,-6.2,0.0
2016-03-26 06:00:00,986.69,Not an outlier,-6.6,-7.1,0.0
2016-03-26 07:00:00,990.14,Not an outlier,-7.2,-7.8,0.0
2016-03-26 08:00:00,979.78,Not an outlier,-7.4,-8.0,0.5
2016-03-26 09:00:00,978.05,Not an outlier,-7.5,-8.1,0.5
2016-03-26 10:00:00,972.86,Not an outlier,-7.6,-8.2,1.0
2016-03-26 11:00:00,988.42,Not an outlier,-6.8,-7.3,1.0
2016-03-26 12:00:00,995.33,Not an outlier,-5.8,-6.3,1.0
2016-03-26 13:00:00,976.32,Not an outlier,-3.8,-5.0,2.1
2016-03-26 14:00:00,981.5,Not an outlier,-1.6,-5.0,1.5
2016-03-26 15:00:00,976.32,Not an outlier,-0.3,-4.5,2.1
2016-03-26 16:00:00,978.05,Not an outlier,1.1,-5.3,1.0
2016-03-26 17:00:00,924.48,Not an outlier,1.9,-5.0,1.5
2016-03-26 18:00:00,926.21,Not an outlier,2.9,-4.3,1.5
2016-03-26 19:00:00,921.02,Not an outlier,4.1,-4.1,1.0
2016-03-26 20:00:00,929.66,Not an outlier,4.5,-3.2,2.6
2016-03-26 21:00:00,914.11,Not an outlier,5.3,-3.7,1.5
2016-03-26 22:00:00,917.57,Not an outlier,5.3,-3.1,1.5
2016-03-26 23:00:00,919.3,Not an outlier,3.3,-2.8,3.1
2016-03-27 00:00:00,917.57,Not an outlier,1.8,-2.9,2.1
2016-03-27 01:00:00,921.02,Not an outlier,1.4,-3.0,2.1
2016-03-27 02:00:00,919.3,Not an outlier,0.9,-2.9,2.6
2016-03-27 03:00:00,933.12,Not an outlier,0.4,-3.2,2.1
2016-03-27 04:00:00,952.13,Not an outlier,-0.4,-3.3,2.6
2016-03-27 05:00:00,953.86,Not an outlier,-0.4,-3.4,2.6
2016-03-27 06:00:00,981.5,Not an outlier,-1.0,-3.6,1.5
2016-03-27 07:00:00,995.33,Not an outlier,-1.4,-3.8,1.5
2016-03-27 08:00:00,986.69,Not an outlier,-1.9,-3.8,2.1
2016-03-27 09:00:00,974.59,Not an outlier,-2.0,-3.7,2.6
2016-03-27 10:00:00,972.86,Not an outlier,-2.1,-4.0,2.6
2016-03-27 11:00:00,979.78,Not an outlier,-2.6,-4.6,2.1
2016-03-27 12:00:00,990.14,Not an outlier,-1.7,-4.1,2.6
2016-03-27 13:00:00,979.78,Not an outlier,-1.2,-3.4,2.6
2016-03-27 14:00:00,988.42,Not an outlier,0.0,-2.4,2.6
2016-03-27 15:00:00,983.23,Not an outlier,2.3,-1.2,1.5
2016-03-27 16:00:00,974.59,Not an outlier,3.5,-0.2,1.5
2016-03-27 17:00:00,943.49,Not an outlier,7.3,1.8,2.1
2016-03-27 18:00:00,927.94,Not an outlier,8.7,0.5,2.1
2016-03-27 19:00:00,917.57,Not an outlier,10.1,0.4,1.5
2016-03-27 20:00:00,926.21,Not an outlier,11.4,2.1,2.1
2016-03-27 21:00:00,914.11,Not an outlier,11.8,2.6,2.6
2016-03-27 22:00:00,908.93,Not an outlier,11.0,2.3,3.1
2016-03-27 23:00:00,914.11,Not an outlier,9.0,2.0,3.1
2016-03-28 00:00:00,917.57,Not an outlier,7.6,2.0,4.1
2016-03-28 01:00:00,919.3,Not an outlier,6.0,1.8,2.1
2016-03-28 02:00:00,921.02,Not an outlier,5.0,1.2,1.5
2016-03-28 03:00:00,1060.99,Not an outlier,3.9,0.6,2.1
2016-03-28 04:00:00,1175.04,Not an outlier,3.9,0.6,2.6
2016-03-28 05:00:00,1207.87,Not an outlier,3.5,0.7,1.5
2016-03-28 06:00:00,1221.7,Not an outlier,3.2,0.7,2.1
2016-03-28 07:00:00,1214.78,Not an outlier,3.3,1.1,3.1
2016-03-28 08:00:00,1183.68,Not an outlier,3.7,1.5,2.6
2016-03-28 09:00:00,1199.23,Not an outlier,4.0,1.7,3.1
2016-03-28 10:00:00,1199.23,Not an outlier,4.2,1.6,3.1
2016-03-28 11:00:00,1200.96,Not an outlier,4.6,1.5,6.2
2016-03-28 12:00:00,1195.78,Not an outlier,3.8,2.6,4.6
2016-03-28 13:00:00,1197.5,Not an outlier,3.9,3.3,2.6
2016-03-28 14:00:00,882.427098440846,Contextual outlier,4.1,3.5,4.1
2016-03-28 15:00:00,1078.27,Not an outlier,4.2,3.7,4.1
2016-03-28 16:00:00,1003.97,Not an outlier,4.5,4.1,2.6
2016-03-28 17:00:00,927.94,Not an outlier,5.0,4.6,2.6
2016-03-28 18:00:00,922.75,Not an outlier,5.1,4.6,2.1
2016-03-28 19:00:00,917.57,Not an outlier,4.8,4.3,3.6
2016-03-28 20:00:00,898.56,Not an outlier,4.5,,3.1
2016-03-28 21:00:00,915.84,Not an outlier,5.9,5.4,2.6
2016-03-28 22:00:00,912.38,Not an outlier,4.7,3.7,5.7
2016-03-28 23:00:00,919.3,Not an outlier,3.0,1.7,5.1
2016-03-29 00:00:00,926.21,Not an outlier,3.1,1.5,4.6
2016-03-29 01:00:00,933.12,Not an outlier,3.2,1.2,6.2
2016-03-29 02:00:00,931.39,Not an outlier,3.1,1.0,7.2
2016-03-29 03:00:00,1052.35,Not an outlier,2.8,0.7,7.7
2016-03-29 04:00:00,1145.66,Not an outlier,2.6,0.3,7.7
2016-03-29 05:00:00,1207.87,Not an outlier,2.3,-0.7,8.7
2016-03-29 06:00:00,1309.82,Not an outlier,1.6,-1.8,7.7
2016-03-29 07:00:00,1404.86,Not an outlier,1.0,-3.9,7.7
2016-03-29 08:00:00,1463.62,Not an outlier,0.2,-5.7,7.7
2016-03-29 09:00:00,1487.81,Not an outlier,-0.6,-6.6,6.7
2016-03-29 10:00:00,1456.7,Not an outlier,-1.6,-7.5,7.2
2016-03-29 11:00:00,1489.54,Not an outlier,-2.3,-7.5,7.2
2016-03-29 12:00:00,1480.9,Not an outlier,-2.5,-8.7,6.2
2016-03-29 13:00:00,1456.7,Not an outlier,-2.0,-9.0,8.2
2016-03-29 14:00:00,1427.33,Not an outlier,-1.0,-9.5,7.2
2016-03-29 15:00:00,1370.3,Not an outlier,0.3,-9.2,7.7
2016-03-29 16:00:00,1306.37,Not an outlier,1.3,-10.0,8.2
2016-03-29 17:00:00,1221.7,Not an outlier,2.5,-7.8,5.7
2016-03-29 18:00:00,1173.31,Not an outlier,4.3,-8.7,6.7
2016-03-29 19:00:00,1131.84,Not an outlier,4.6,-10.6,6.7
2016-03-29 20:00:00,1066.18,Not an outlier,5.8,-8.7,6.7
2016-03-29 21:00:00,1003.97,Not an outlier,5.4,-11.5,6.7
2016-03-29 22:00:00,974.59,Not an outlier,5.6,-9.9,4.6
2016-03-29 23:00:00,972.86,Not an outlier,5.2,-11.4,3.6
2016-03-30 00:00:00,978.05,Not an outlier,3.6,-10.0,3.6
2016-03-30 01:00:00,993.6,Not an outlier,2.6,-9.1,2.6
2016-03-30 02:00:00,997.06,Not an outlier,2.0,-9.1,2.1
2016-03-30 03:00:00,1066.18,Not an outlier,1.3,-8.8,2.6
2016-03-30 04:00:00,1169.86,Not an outlier,0.6,-8.6,2.6
2016-03-30 05:00:00,1254.53,Not an outlier,0.0,-8.3,2.6
2016-03-30 06:00:00,1309.82,Not an outlier,-0.4,-8.0,3.1
2016-03-30 07:00:00,1425.6,Not an outlier,-0.2,-8.0,3.1
2016-03-30 08:00:00,1480.9,Not an outlier,-1.7,-6.9,1.0
2016-03-30 09:00:00,1480.9,Not an outlier,-2.7,-6.5,0.5
2016-03-30 10:00:00,1492.99,Not an outlier,-2.9,-6.3,2.6
2016-03-30 11:00:00,1492.99,Not an outlier,-3.4,-5.5,3.1
2016-03-30 12:00:00,1415.23,Not an outlier,-1.3,-6.1,3.6
2016-03-30 13:00:00,1441.15,Not an outlier,1.0,-6.0,3.1
2016-03-30 14:00:00,1391.04,Not an outlier,3.2,-7.1,4.1
2016-03-30 15:00:00,1340.93,Not an outlier,5.5,-6.4,5.7
2016-03-30 16:00:00,1290.82,Not an outlier,7.1,-4.3,6.2
2016-03-30 17:00:00,1216.51,Not an outlier,8.3,-3.5,6.2
2016-03-30 18:00:00,1156.03,Not an outlier,9.7,-2.7,6.7
2016-03-30 19:00:00,1114.56,Not an outlier,10.0,-3.7,5.1
2016-03-30 20:00:00,1012.61,Not an outlier,9.1,-4.7,5.7
2016-03-30 21:00:00,974.59,Not an outlier,9.3,-4.4,4.1
2016-03-30 22:00:00,969.41,Not an outlier,8.3,-4.0,4.1
2016-03-30 23:00:00,972.86,Not an outlier,7.9,-3.7,2.6
2016-03-31 00:00:00,957.31,Not an outlier,7.4,-4.3,1.5
2016-03-31 01:00:00,959.04,Not an outlier,5.7,-1.0,0.5
2016-03-31 02:00:00,971.14,Not an outlier,6.1,-0.9,0.5
2016-03-31 03:00:00,1047.17,Not an outlier,6.5,-1.7,1.5
2016-03-31 04:00:00,1078.27,Not an outlier,5.8,-0.1,1.5
2016-03-31 05:00:00,1235.52,Not an outlier,5.8,1.3,1.5
2016-03-31 06:00:00,1290.82,Not an outlier,4.1,3.0,1.0
2016-03-31 07:00:00,1392.77,Not an outlier,4.7,3.3,2.1
2016-03-31 08:00:00,1430.78,Not an outlier,3.9,3.0,1.5
2016-03-31 09:00:00,1465.34,Not an outlier,4.0,3.3,1.5
2016-03-31 10:00:00,1460.16,Not an outlier,4.4,3.7,1.5
2016-03-31 11:00:00,0.0,Global outlier,5.0,4.4,1.5
2016-03-31 12:00:00,1460.16,Not an outlier,6.2,5.7,2.1
2016-03-31 13:00:00,1460.16,Not an outlier,7.8,7.1,6.2
2016-03-31 14:00:00,1410.05,Not an outlier,7.9,6.6,8.2
2016-03-31 15:00:00,1344.38,Not an outlier,8.4,7.1,6.7
2016-03-31 16:00:00,1280.45,Not an outlier,8.5,7.5,8.2
2016-03-31 17:00:00,1181.95,Not an outlier,10.2,7.8,8.7
2016-03-31 18:00:00,1119.74,Not an outlier,10.4,7.9,8.8
2016-03-31 19:00:00,1067.9,Not an outlier,9.5,8.4,8.7
2016-03-31 20:00:00,945.22,Not an outlier,10.8,9.3,7.2
2016-03-31 21:00:00,910.66,Not an outlier,11.7,10.0,7.7
2016-03-31 22:00:00,905.47,Not an outlier,12.4,9.5,9.3
2016-03-31 23:00:00,907.2,Not an outlier,11.9,10.1,7.7
2016-04-01 00:00:00,905.47,Not an outlier,12.1,10.3,8.2
2016-04-01 01:00:00,900.29,Not an outlier,12.3,10.8,6.2
2016-04-01 02:00:00,9002.9,Global outlier,12.3,10.6,5.7
2016-04-01 03:00:00,1003.97,Not an outlier,12.6,10.7,4.1
2016-04-01 04:00:00,1062.72,Not an outlier,12.8,10.0,4.1
2016-04-01 05:00:00,1112.83,Not an outlier,11.8,10.0,3.6
2016-04-01 06:00:00,1256.26,Not an outlier,13.8,11.2,6.2
2016-04-01 07:00:00,1297.73,Not an outlier,13.5,10.7,5.1
2016-04-01 08:00:00,1354.75,Not an outlier,12.9,9.5,3.6
2016-04-01 09:00:00,1384.13,Not an outlier,13.3,10.5,3.1
2016-04-01 10:00:00,1391.04,Not an outlier,11.5,10.1,4.6
2016-04-01 11:00:00,1354.75,Not an outlier,11.7,9.6,5.1
2016-04-01 12:00:00,1351.3,Not an outlier,12.0,9.5,5.1
2016-04-01 13:00:00,1304.64,Not an outlier,12.0,9.4,3.6
2016-04-01 14:00:00,1278.72,Not an outlier,11.6,7.4,5.1
2016-04-01 15:00:00,1257.98,Not an outlier,10.8,6.5,5.7
2016-04-01 16:00:00,1202.69,Not an outlier,10.0,4.8,6.2
2016-04-01 17:00:00,1149.12,Not an outlier,9.7,4.4,4.6
2016-04-01 18:00:00,1085.18,Not an outlier,8.9,3.8,6.2
2016-04-01 19:00:00,1019.52,Not an outlier,9.2,3.8,6.2
2016-04-01 20:00:00,919.3,Not an outlier,8.9,2.6,6.2
2016-04-01 21:00:00,917.57,Not an outlier,8.2,2.4,5.1
2016-04-01 22:00:00,902.02,Not an outlier,6.8,2.2,5.7
2016-04-01 23:00:00,927.94,Not an outlier,5.7,1.6,5.1
2016-04-02 00:00:00,910.66,Not an outlier,4.5,1.4,6.2
2016-04-02 01:00:00,905.47,Not an outlier,4.0,1.9,3.1
2016-04-02 02:00:00,921.02,Not an outlier,3.6,0.9,4.1
2016-04-02 03:00:00,922.75,Not an outlier,3.2,0.0,3.1
2016-04-02 04:00:00,921.02,Not an outlier,2.9,-0.8,3.1
2016-04-02 05:00:00,922.75,Not an outlier,2.7,-1.3,2.1
2016-04-02 06:00:00,921.02,Not an outlier,2.3,-0.8,0.5
2016-04-02 07:00:00,934.85,Not an outlier,1.9,-0.5,2.1
2016-04-02 08:00:00,922.75,Not an outlier,1.5,-0.4,2.1
2016-04-02 09:00:00,922.75,Not an outlier,0.3,-1.1,2.6
2016-04-02 10:00:00,953.86,Not an outlier,0.3,-1.2,2.1
2016-04-02 11:00:00,934.85,Not an outlier,0.0,-1.2,1.5
2016-04-02 12:00:00,931.39,Not an outlier,0.9,-1.0,2.6
2016-04-02 13:00:00,943.49,Not an outlier,2.1,-0.2,3.6
2016-04-02 14:00:00,945.22,Not an outlier,2.5,0.1,4.1
2016-04-02 15:00:00,962.5,Not an outlier,4.3,1.7,5.1
2016-04-02 16:00:00,941.76,Not an outlier,3.4,1.7,4.1
2016-04-02 17:00:00,946.94,Not an outlier,4.8,-0.5,5.1
2016-04-02 18:00:00,953.86,Not an outlier,4.6,0.3,6.7
2016-04-02 19:00:00,950.4,Not an outlier,5.6,-3.5,7.7
2016-04-02 20:00:00,943.49,Not an outlier,5.7,-4.4,6.2
2016-04-02 21:00:00,936.58,Not an outlier,5.3,-7.5,7.2
2016-04-02 22:00:00,938.3,Not an outlier,4.2,-5.5,6.2
2016-04-02 23:00:00,940.03,Not an outlier,2.6,-6.8,6.2
2016-04-03 00:00:00,948.67,Not an outlier,0.9,-7.1,6.7
2016-04-03 01:00:00,943.49,Not an outlier,-0.3,-7.4,5.7
2016-04-03 02:00:00,940.03,Not an outlier,-1.5,-8.4,5.1
2016-04-03 03:00:00,943.49,Not an outlier,-2.4,-9.8,6.7
2016-04-03 04:00:00,945.22,Not an outlier,-3.4,-10.2,8.2
2016-04-03 05:00:00,957.31,Not an outlier,-3.9,-11.2,9.3
2016-04-03 06:00:00,972.86,Not an outlier,-4.3,-11.9,6.7
2016-04-03 07:00:00,972.86,Not an outlier,-5.1,-12.6,7.2
2016-04-03 08:00:00,971.14,Not an outlier,-5.7,-11.3,5.1
2016-04-03 09:00:00,969.41,Not an outlier,-7.2,-15.2,8.8
2016-04-03 10:00:00,979.78,Not an outlier,-8.2,-15.0,7.2
2016-04-03 11:00:00,1000.51,Not an outlier,,,
2016-04-03 12:00:00,993.6,Not an outlier,-9.6,-18.1,7.7
2016-04-03 13:00:00,1010.88,Not an outlier,-9.4,-18.7,8.2
2016-04-03 14:00:00,995.33,Not an outlier,-8.9,-18.6,8.2
2016-04-03 15:00:00,991.87,Not an outlier,-8.1,-18.7,8.2
2016-04-03 16:00:00,983.23,Not an outlier,-8.1,-18.4,8.2
2016-04-03 17:00:00,979.78,Not an outlier,-7.2,-16.7,9.3
2016-04-03 18:00:00,959.04,Not an outlier,-6.6,-16.9,6.7
2016-04-03 19:00:00,959.04,Not an outlier,-6.8,-17.8,9.3
2016-04-03 20:00:00,965.95,Not an outlier,-6.3,-17.5,8.7
2016-04-03 21:00:00,972.86,Not an outlier,-5.8,-16.4,7.2
2016-04-03 22:00:00,967.68,Not an outlier,-5.7,-18.8,7.2
2016-04-03 23:00:00,964.22,Not an outlier,-6.0,-18.6,7.2
2016-04-04 00:00:00,967.68,Not an outlier,-6.3,-18.1,4.6
2016-04-04 01:00:00,976.32,Not an outlier,-6.7,-17.2,3.6
2016-04-04 02:00:00,976.32,Not an outlier,-7.0,-17.1,1.5
2016-04-04 03:00:00,1073.09,Not an outlier,-7.3,-18.0,2.1
2016-04-04 04:00:00,1143.94,Not an outlier,-7.6,-16.6,3.1
2016-04-04 05:00:00,1192.32,Not an outlier,-7.7,-15.5,2.6
2016-04-04 06:00:00,1318.46,Not an outlier,-7.9,-16.7,2.6
2016-04-04 07:00:00,1411.78,Not an outlier,-8.1,-17.1,2.6
2016-04-04 08:00:00,1461.89,Not an outlier,-8.2,-15.9,3.1
2016-04-04 09:00:00,1475.71,Not an outlier,-8.3,-15.7,3.6
2016-04-04 10:00:00,1506.82,Not an outlier,-8.5,-16.3,3.6
2016-04-04 11:00:00,1494.72,Not an outlier,-8.6,-16.6,4.6
2016-04-04 12:00:00,1510.27,Not an outlier,-8.5,-16.0,4.6
2016-04-04 13:00:00,1531.01,Not an outlier,-7.7,-16.4,5.1
2016-04-04 14:00:00,1454.98,Not an outlier,-7.0,-18.2,5.1
2016-04-04 15:00:00,1416.96,Not an outlier,-6.2,-16.4,4.6
2016-04-04 16:00:00,1334.02,Not an outlier,-5.9,-18.0,4.1
2016-04-04 17:00:00,1259.71,Not an outlier,-4.4,-17.6,2.6
2016-04-04 18:00:00,1190.59,Not an outlier,-3.9,-18.1,3.6
2016-04-04 19:00:00,1156.03,Not an outlier,-3.1,-17.5,4.6
2016-04-04 20:00:00,1038.53,Not an outlier,-1.8,-16.3,3.6
2016-04-04 21:00:00,1005.7,Not an outlier,-2.3,-16.9,4.1
2016-04-04 22:00:00,1010.88,Not an outlier,-2.4,-16.8,4.1
2016-04-04 23:00:00,1017.79,Not an outlier,-2.9,-18.1,5.1
2016-04-05 00:00:00,1012.61,Not an outlier,-3.4,-17.8,3.1
2016-04-05 01:00:00,1024.7,Not an outlier,-3.7,-16.3,2.6
2016-04-05 02:00:00,1021.25,Not an outlier,-4.1,-17.3,1.0
2016-04-05 03:00:00,1138.75,Not an outlier,-4.5,-15.5,3.6
2016-04-05 04:00:00,1194.05,Not an outlier,-5.3,-16.2,3.1
2016-04-05 05:00:00,1242.43,Not an outlier,-6.0,-17.2,4.6
2016-04-05 06:00:00,1358.21,Not an outlier,-6.8,-17.7,5.1
2016-04-05 07:00:00,1411.78,Not an outlier,-7.3,-17.3,4.6
2016-04-05 08:00:00,1480.9,Not an outlier,-7.9,-17.7,3.6
2016-04-05 09:00:00,1487.81,Not an outlier,-8.4,-16.8,2.1
2016-04-05 10:00:00,1494.72,Not an outlier,-9.2,-15.7,2.1
2016-04-05 11:00:00,1543.1,Not an outlier,-9.1,-15.1,1.5
2016-04-05 12:00:00,1506.82,Not an outlier,-7.7,-17.6,2.1
2016-04-05 13:00:00,1513.73,Not an outlier,-6.1,-16.6,2.6
2016-04-05 14:00:00,1454.98,Not an outlier,-5.1,-16.8,3.6
2016-04-05 15:00:00,1404.86,Not an outlier,-4.4,-17.6,3.6
2016-04-05 16:00:00,1334.02,Not an outlier,-3.7,-16.6,5.7
2016-04-05 17:00:00,1223.42,Not an outlier,-2.7,-17.2,4.1
2016-04-05 18:00:00,1145.66,Not an outlier,-2.1,-18.1,4.1
2016-04-05 19:00:00,1119.74,Not an outlier,-1.5,-17.2,5.7
2016-04-05 20:00:00,993.6,Not an outlier,-0.9,-17.2,6.2
2016-04-05 21:00:00,948.67,Not an outlier,-0.6,-18.1,6.2
2016-04-05 22:00:00,921.02,Not an outlier,-0.6,-18.2,5.1
2016-04-05 23:00:00,926.21,Not an outlier,-0.8,-18.8,3.6
2016-04-06 00:00:00,931.39,Not an outlier,-1.9,-13.8,1.5
2016-04-06 01:00:00,943.49,Not an outlier,-2.6,-8.6,0.0
2016-04-06 02:00:00,941.76,Not an outlier,-3.7,-12.0,3.1
2016-04-06 03:00:00,1066.18,Not an outlier,-3.2,-12.2,2.6
2016-04-06 04:00:00,1175.04,Not an outlier,-4.4,-10.6,1.0
2016-04-06 05:00:00,1240.7,Not an outlier,-4.4,-8.7,1.0
2016-04-06 06:00:00,1340.93,Not an outlier,-3.8,-10.0,2.6
2016-04-06 07:00:00,1418.69,Not an outlier,-3.3,-9.9,2.1
2016-04-06 08:00:00,1456.7,Not an outlier,-3.5,-8.9,3.1
2016-04-06 09:00:00,1492.99,Not an outlier,-3.4,-8.4,2.1
2016-04-06 10:00:00,1492.99,Not an outlier,-3.3,-8.3,1.5
2016-04-06 11:00:00,1503.36,Not an outlier,-3.4,-7.3,1.5
2016-04-06 12:00:00,1513.73,Not an outlier,-2.4,-6.8,3.6
2016-04-06 13:00:00,1517.18,Not an outlier,-0.6,-7.2,4.1
2016-04-06 14:00:00,1463.62,Not an outlier,-0.4,-5.5,4.6
2016-04-06 15:00:00,1401.41,Not an outlier,0.7,-6.7,5.7
2016-04-06 16:00:00,889.8160125686235,Contextual outlier,0.9,-7.9,6.2
2016-04-06 17:00:00,1219.97,Not an outlier,-0.7,-6.0,5.7
2016-04-06 18:00:00,1168.13,Not an outlier,-1.8,-4.2,4.1
2016-04-06 19:00:00,1104.19,Not an outlier,-3.0,-3.7,3.6
2016-04-06 20:00:00,1002.24,Not an outlier,-2.9,-3.7,3.1
2016-04-06 21:00:00,969.41,Not an outlier,-2.6,-3.1,3.6
2016-04-06 22:00:00,948.67,Not an outlier,-2.2,-2.6,3.1
2016-04-06 23:00:00,933.12,Not an outlier,-2.0,-2.3,2.6
2016-04-07 00:00:00,927.94,Not an outlier,-1.9,-2.2,3.6
2016-04-07 01:00:00,946.94,Not an outlier,-1.5,-1.9,3.1
2016-04-07 02:00:00,945.22,Not an outlier,-1.3,-1.6,3.1
2016-04-07 03:00:00,1078.27,Not an outlier,-1.1,-1.4,2.6
2016-04-07 04:00:00,1176.77,Not an outlier,-0.9,-1.2,4.6
2016-04-07 05:00:00,1216.51,Not an outlier,-0.6,-0.9,4.1
2016-04-07 06:00:00,1306.37,Not an outlier,0.0,-0.3,4.6
2016-04-07 07:00:00,1416.96,Not an outlier,0.3,0.0,4.1
2016-04-07 08:00:00,1482.62,Not an outlier,0.5,0.2,4.6
2016-04-07 09:00:00,1480.9,Not an outlier,0.7,0.2,4.6
2016-04-07 10:00:00,1479.17,Not an outlier,0.8,0.3,4.6
2016-04-07 11:00:00,1468.8,Not an outlier,0.8,0.4,4.1
2016-04-07 12:00:00,1487.81,Not an outlier,1.0,0.5,4.6
2016-04-07 13:00:00,1477.44,Not an outlier,1.2,0.7,4.1
2016-04-07 14:00:00,1423.87,Not an outlier,0.5,,4.1
2016-04-07 15:00:00,1361.66,Not an outlier,,,
2016-04-07 16:00:00,1296.0,Not an outlier,3.4,2.6,4.1
2016-04-07 17:00:00,1150.85,Not an outlier,5.0,3.8,3.6
2016-04-07 18:00:00,1112.83,Not an outlier,5.2,3.4,3.6
2016-04-07 19:00:00,1045.44,Not an outlier,5.1,3.4,2.6
2016-04-07 20:00:00,933.12,Not an outlier,4.9,2.9,3.1
2016-04-07 21:00:00,929.66,Not an outlier,4.0,2.4,4.1
2016-04-07 22:00:00,919.3,Not an outlier,3.9,2.6,2.6
2016-04-07 23:00:00,914.11,Not an outlier,,,
2016-04-08 00:00:00,914.11,Not an outlier,3.3,2.8,1.0
2016-04-08 01:00:00,919.3,Not an outlier,2.6,2.2,1.0
2016-04-08 02:00:00,922.75,Not an outlier,3.0,2.7,1.5
2016-04-08 03:00:00,1062.72,Not an outlier,3.5,2.7,3.1
2016-04-08 04:00:00,1159.49,Not an outlier,3.4,2.4,3.1
2016-04-08 05:00:00,1216.51,Not an outlier,3.2,0.9,3.6
2016-04-08 06:00:00,1320.19,Not an outlier,3.0,0.1,4.6
2016-04-08 07:00:00,1382.4,Not an outlier,2.2,-0.6,5.1
2016-04-08 08:00:00,1473.98,Not an outlier,0.5,-0.8,5.7
2016-04-08 09:00:00,1479.17,Not an outlier,0.9,-0.3,4.1
2016-04-08 10:00:00,1482.62,Not an outlier,-0.2,-1.5,4.6
2016-04-08 11:00:00,1477.44,Not an outlier,-0.9,-3.5,6.2
2016-04-08 12:00:00,1491.26,Not an outlier,-2.0,-4.4,6.2
2016-04-08 13:00:00,1454.98,Not an outlier,-2.7,-5.9,6.7
2016-04-08 14:00:00,1429.06,Not an outlier,-2.5,-6.8,6.7
2016-04-08 15:00:00,1377.22,Not an outlier,-3.6,-7.1,6.7
2016-04-08 16:00:00,1315.01,Not an outlier,-4.1,-7.0,6.2
2016-04-08 17:00:00,1188.86,Not an outlier,-4.1,-7.5,6.2
2016-04-08 18:00:00,1135.3,Not an outlier,-3.8,-7.8,6.7
2016-04-08 19:00:00,1016.06,Not an outlier,-3.6,-7.6,6.7
2016-04-08 20:00:00,962.5,Not an outlier,-3.6,-7.6,6.7
2016-04-08 21:00:00,955.58,Not an outlier,-3.3,-7.1,6.2
2016-04-08 22:00:00,948.67,Not an outlier,-2.9,-5.6,5.7
2016-04-08 23:00:00,945.22,Not an outlier,-2.6,-5.1,4.6
2016-04-09 00:00:00,933.12,Not an outlier,-2.7,-6.8,6.2
2016-04-09 01:00:00,952.13,Not an outlier,-3.4,-5.5,4.1
2016-04-09 02:00:00,950.4,Not an outlier,-4.0,-8.6,6.2
2016-04-09 03:00:00,950.4,Not an outlier,-4.5,-8.5,5.1
2016-04-09 04:00:00,981.5,Not an outlier,-4.8,-8.8,4.6
2016-04-09 05:00:00,997.06,Not an outlier,-5.2,-9.5,3.6
2016-04-09 06:00:00,1003.97,Not an outlier,-5.5,-10.5,3.6
2016-04-09 07:00:00,997.06,Not an outlier,-5.8,-10.8,3.1
2016-04-09 08:00:00,1009.15,Not an outlier,-6.8,-11.0,2.1
2016-04-09 09:00:00,1012.61,Not an outlier,-7.3,-12.7,4.1
2016-04-09 10:00:00,1002.24,Not an outlier,-8.1,-13.4,5.1
2016-04-09 11:00:00,1002.24,Not an outlier,-9.0,-13.8,5.1
2016-04-09 12:00:00,997.06,Not an outlier,-8.9,-13.6,4.1
2016-04-09 13:00:00,997.06,Not an outlier,-8.8,-13.4,4.1
2016-04-09 14:00:00,997.06,Not an outlier,-7.8,-13.2,3.6
2016-04-09 15:00:00,1003.97,Not an outlier,-6.6,-12.5,3.6
2016-04-09 16:00:00,998.78,Not an outlier,-5.6,-12.4,3.6
2016-04-09 17:00:00,934.85,Not an outlier,-4.8,-11.5,4.6
2016-04-09 18:00:00,941.76,Not an outlier,-3.5,-11.4,5.7
2016-04-09 19:00:00,945.22,Not an outlier,-1.5,-11.6,5.7
2016-04-09 20:00:00,9486.699999999999,Global outlier,-1.7,-10.7,5.1
2016-04-09 21:00:00,946.94,Not an outlier,-1.4,-10.9,5.7
2016-04-09 22:00:00,9331.2,Global outlier,-1.4,-11.1,5.1
