,site_id,timestamp,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
63694,7,2016-04-09 12:00:00,-8.9,,-13.6,,1012.8,330.0,4.1
63695,7,2016-04-09 13:00:00,-8.8,,-13.4,,1013.6,320.0,4.1
63696,7,2016-04-09 14:00:00,-7.8,,-13.2,,1014.3,320.0,3.6
63697,7,2016-04-09 15:00:00,-6.6,,-12.5,,1014.7,330.0,3.6
63698,7,2016-04-09 16:00:00,-5.6,,-12.4,,1014.9,310.0,3.6
63699,7,2016-04-09 17:00:00,-4.8,,-11.5,,1014.9,320.0,4.6
63700,7,2016-04-09 18:00:00,-3.5,,-11.4,,1014.9,350.0,5.7
63701,7,2016-04-09 19:00:00,-1.5,,-11.6,,1014.7,350.0,5.7
63702,7,2016-04-09 20:00:00,-1.7,,-10.7,,1014.8,340.0,5.1
63703,7,2016-04-09 21:00:00,-1.4,,-10.9,,1015.4,330.0,5.7
63704,7,2016-04-09 22:00:00,-1.4,,-11.1,,1016.5,330.0,5.1
63705,7,2016-04-09 23:00:00,-1.6,,-9.5,,1017.6,330.0,4.1
63706,7,2016-04-10 00:00:00,-2.5,,-10.8,,1018.8,350.0,4.6
63707,7,2016-04-10 01:00:00,-3.1,,-11.0,,1019.9,350.0,4.6
63708,7,2016-04-10 02:00:00,-3.8,,-11.3,,1020.9,350.0,4.6
63709,7,2016-04-10 03:00:00,-4.7,,-11.5,,1021.3,350.0,3.6
63710,7,2016-04-10 04:00:00,-5.4,,-11.9,,1022.1,340.0,3.6
63711,7,2016-04-10 05:00:00,-6.0,,-12.1,,1022.6,320.0,2.6
63712,7,2016-04-10 06:00:00,-6.4,,-12.3,,1022.7,320.0,2.6
63713,7,2016-04-10 07:00:00,-7.2,,-11.5,,1023.4,320.0,2.1
63714,7,2016-04-10 08:00:00,-6.5,,-13.1,,1023.8,310.0,2.6
63715,7,2016-04-10 09:00:00,-8.6,,-13.4,,1024.1,290.0,1.5
63716,7,2016-04-10 10:00:00,-9.4,,-13.3,,1025.0,270.0,1.5
63717,7,2016-04-10 11:00:00,-8.4,,-13.4,,1025.9,280.0,1.5
63718,7,2016-04-10 12:00:00,-6.8,,-12.7,,1026.5,310.0,1.0
63719,7,2016-04-10 13:00:00,-4.5,,-14.1,,1026.9,90.0,0.5
63720,7,2016-04-10 14:00:00,-2.8,,-13.4,,1026.9,150.0,0.5
63721,7,2016-04-10 15:00:00,-3.1,,-13.1,,1026.7,250.0,2.1
63722,7,2016-04-10 16:00:00,-2.2,,-14.3,,1026.2,160.0,1.0
63723,7,2016-04-10 17:00:00,-1.3,,-11.8,,1026.2,280.0,4.1
63724,7,2016-04-10 18:00:00,-0.1,,-11.5,,1025.3,230.0,2.1
63725,7,2016-04-10 19:00:00,-0.5,,-11.8,,1024.6,20.0,2.1
63726,7,2016-04-10 20:00:00,1.3,,-10.7,,1023.6,170.0,4.1
63727,7,2016-04-10 21:00:00,1.8,,-9.6,,1023.0,170.0,4.1
63728,7,2016-04-10 22:00:00,1.8,,-8.8,,1022.8,190.0,3.6
63729,7,2016-04-10 23:00:00,1.2,,-8.4,,1022.7,200.0,4.1
63730,7,2016-04-11 00:00:00,0.8,,-8.8,,1022.2,180.0,4.6
63731,7,2016-04-11 01:00:00,0.2,,-9.1,,1022.4,180.0,4.1
63732,7,2016-04-11 02:00:00,-2.0,,-3.9,,1022.8,200.0,5.7
63733,7,2016-04-11 03:00:00,-2.1,,-3.8,,1022.0,170.0,2.6
63734,7,2016-04-11 04:00:00,-2.0,,-3.6,,1021.2,120.0,2.1
63735,7,2016-04-11 05:00:00,-1.7,,-3.3,,1020.6,110.0,3.6
63736,7,2016-04-11 06:00:00,-1.8,,-2.7,,1019.5,100.0,3.6
63737,7,2016-04-11 07:00:00,-1.8,,-2.3,13.0,1018.0,100.0,4.1
63738,7,2016-04-11 08:00:00,-1.6,,-2.1,12.0,1016.8,100.0,3.6
63739,7,2016-04-11 09:00:00,-1.6,,-2.0,15.0,1015.3,90.0,4.6
63740,7,2016-04-11 10:00:00,-1.3,,-1.9,6.0,1014.0,90.0,4.1
63741,7,2016-04-11 11:00:00,-0.7,,-1.2,3.0,1013.1,100.0,4.1
63742,7,2016-04-11 12:00:00,0.0,,-0.4,,1012.0,100.0,4.1
63743,7,2016-04-11 13:00:00,-0.5,,,2.0,1011.2,90.0,3.6
63744,7,2016-04-11 14:00:00,0.7,,0.4,7.0,1010.6,80.0,3.1
63745,7,2016-04-11 15:00:00,1.1,,0.7,26.0,1009.9,90.0,2.6
63746,7,2016-04-11 16:00:00,1.4,,1.1,25.0,1009.5,80.0,2.1
63747,7,2016-04-11 17:00:00,1.6,,1.3,4.0,1009.2,70.0,2.1
63748,7,2016-04-11 18:00:00,2.2,,2.0,3.0,1008.9,50.0,1.5
63749,7,2016-04-11 19:00:00,2.7,,1.5,,1008.7,40.0,1.0
63750,7,2016-04-11 20:00:00,2.4,,2.0,,1008.7,80.0,0.5
63751,7,2016-04-11 21:00:00,3.0,,2.6,,1008.8,360.0,1.0
63752,7,2016-04-11 22:00:00,2.8,,2.4,,1009.0,340.0,1.5
63753,7,2016-04-11 23:00:00,3.0,,2.7,,1008.8,90.0,1.0
63754,7,2016-04-12 00:00:00,3.4,,3.1,,1008.6,50.0,1.0
63755,7,2016-04-12 01:00:00,5.9,,5.6,,1008.2,190.0,2.1
63756,7,2016-04-12 02:00:00,2.6,,2.3,,1008.1,70.0,0.5
63757,7,2016-04-12 03:00:00,2.3,,2.1,,1007.8,340.0,2.1
63758,7,2016-04-12 04:00:00,3.0,,2.8,,1007.1,360.0,0.5
63759,7,2016-04-12 05:00:00,4.2,,4.0,9.0,1008.4,290.0,6.7
63760,7,2016-04-12 06:00:00,3.6,,2.0,,1009.3,300.0,5.1
63761,7,2016-04-12 07:00:00,3.0,,1.6,,1009.2,270.0,2.1
63762,7,2016-04-12 08:00:00,2.7,,1.4,,1009.7,260.0,3.6
63763,7,2016-04-12 09:00:00,1.8,,0.1,,1011.4,260.0,4.6
63764,7,2016-04-12 10:00:00,0.9,,-1.4,,1013.0,260.0,4.1
63765,7,2016-04-12 11:00:00,0.7,,-1.6,,1014.0,260.0,3.6
63766,7,2016-04-12 12:00:00,1.5,,-1.5,,1015.2,250.0,4.6
63767,7,2016-04-12 13:00:00,2.1,,-1.5,,1015.7,260.0,5.1
63768,7,2016-04-12 14:00:00,3.1,,-1.8,,1016.1,260.0,6.2
63769,7,2016-04-12 15:00:00,4.5,,-1.9,,1016.5,270.0,5.7
63770,7,2016-04-12 16:00:00,5.1,,-1.4,,1017.1,280.0,5.1
63771,7,2016-04-12 17:00:00,4.7,,-1.6,,1017.7,280.0,6.7
63772,7,2016-04-12 18:00:00,5.1,,-1.0,,1018.6,280.0,6.2
63773,7,2016-04-12 19:00:00,5.7,,-0.3,,1019.1,270.0,5.7
63774,7,2016-04-12 20:00:00,5.3,,-1.0,,1020.0,270.0,5.7
63775,7,2016-04-12 21:00:00,5.1,,-1.4,,1020.9,290.0,5.7
63776,7,2016-04-12 22:00:00,5.1,,-4.3,,1021.9,280.0,7.2
63777,7,2016-04-12 23:00:00,4.3,,-5.8,,1022.8,290.0,6.2
63778,7,2016-04-13 00:00:00,2.8,,-5.3,,1023.8,300.0,4.6
63779,7,2016-04-13 01:00:00,1.9,,-5.1,,1025.0,290.0,3.6
63780,7,2016-04-13 02:00:00,1.1,,-5.1,,1026.0,300.0,3.6
63781,7,2016-04-13 03:00:00,0.8,,-6.2,,1026.8,300.0,3.6
63782,7,2016-04-13 04:00:00,0.2,,-6.9,,1027.4,310.0,3.6
63783,7,2016-04-13 05:00:00,-0.4,,-6.6,,1028.2,310.0,3.6
63784,7,2016-04-13 06:00:00,-1.0,,-6.2,,1028.9,310.0,3.1
63785,7,2016-04-13 07:00:00,-1.3,,-5.5,,1029.6,310.0,2.1
63786,7,2016-04-13 08:00:00,-2.4,,-6.1,,1030.4,290.0,2.1
63787,7,2016-04-13 09:00:00,-2.5,,-6.7,,1031.3,280.0,1.0
63788,7,2016-04-13 10:00:00,-2.9,,-5.5,,1032.0,300.0,1.5
63789,7,2016-04-13 11:00:00,-2.4,,-6.0,,1032.9,290.0,2.1
63790,7,2016-04-13 12:00:00,-1.3,,-6.6,,1033.8,300.0,2.1
63791,7,2016-04-13 13:00:00,-0.4,,-6.4,,1034.0,360.0,2.1
63792,7,2016-04-13 14:00:00,0.7,,-6.6,,1033.8,360.0,2.1
63793,7,2016-04-13 15:00:00,2.0,,-5.3,,1033.5,250.0,2.6
63794,7,2016-04-13 16:00:00,2.7,,-8.2,,1032.9,20.0,1.5
63795,7,2016-04-13 17:00:00,3.5,,-7.1,,1032.2,270.0,2.6
63796,7,2016-04-13 18:00:00,4.1,,-7.0,,1031.7,310.0,2.1
63797,7,2016-04-13 19:00:00,5.7,,-5.0,,1030.8,250.0,2.1
63798,7,2016-04-13 20:00:00,6.1,,-5.5,,1030.3,210.0,1.0
63799,7,2016-04-13 21:00:00,6.1,,-9.9,,1030.0,290.0,2.6
63800,7,2016-04-13 22:00:00,6.2,,-7.5,,1030.2,240.0,1.0
63801,7,2016-04-13 23:00:00,6.1,,-9.3,,1030.2,130.0,0.5
63802,7,2016-04-14 00:00:00,5.1,,-6.4,,1030.5,300.0,2.1
63803,7,2016-04-14 01:00:00,4.8,,-9.4,,1030.8,360.0,1.0
63804,7,2016-04-14 02:00:00,2.1,,-6.2,,1030.8,350.0,0.5
63805,7,2016-04-14 03:00:00,1.2,,-6.3,,1030.7,340.0,1.0
63806,7,2016-04-14 04:00:00,0.2,,-5.1,,1030.6,50.0,1.0
63807,7,2016-04-14 05:00:00,-1.2,,-3.5,,1030.4,360.0,0.0
63808,7,2016-04-14 06:00:00,-1.5,,-3.2,,1030.3,90.0,0.5
63809,7,2016-04-14 07:00:00,-1.7,,-4.0,,1030.4,360.0,1.0
63810,7,2016-04-14 08:00:00,-2.1,,-3.7,,1030.7,360.0,0.0
63811,7,2016-04-14 09:00:00,-2.6,,-3.9,,1031.2,80.0,0.5
63812,7,2016-04-14 10:00:00,-2.5,,-5.2,,1031.7,340.0,1.0
63813,7,2016-04-14 11:00:00,-1.7,,-4.9,,1032.3,340.0,1.0
63814,7,2016-04-14 12:00:00,1.1,,-5.3,,1032.7,60.0,1.0
63815,7,2016-04-14 13:00:00,2.7,,-6.2,,1033.1,60.0,3.6
63816,7,2016-04-14 14:00:00,5.0,,-4.8,,1033.2,50.0,2.6
63817,7,2016-04-14 15:00:00,6.3,,-3.6,,1033.2,80.0,2.1
63818,7,2016-04-14 16:00:00,7.2,,-4.9,,1032.8,70.0,3.1
63819,7,2016-04-14 17:00:00,8.3,,-5.2,,1032.3,60.0,4.6
63820,7,2016-04-14 18:00:00,8.8,,-5.3,,1031.7,40.0,3.6
63821,7,2016-04-14 19:00:00,9.5,,-3.5,,1030.9,60.0,3.6
63822,7,2016-04-14 20:00:00,9.8,,-6.2,,1030.4,80.0,2.1
63823,7,2016-04-14 21:00:00,10.0,,-5.7,,1030.0,70.0,2.6
63824,7,2016-04-14 22:00:00,9.8,,-7.0,,1029.8,30.0,3.1
63825,7,2016-04-14 23:00:00,9.5,,-4.8,,1030.1,70.0,1.5
63826,7,2016-04-15 00:00:00,8.4,,-5.7,,1029.8,100.0,2.1
63827,7,2016-04-15 01:00:00,7.9,,-6.7,,1030.3,110.0,2.1
63828,7,2016-04-15 02:00:00,6.1,,-5.1,,1030.8,100.0,1.5
63829,7,2016-04-15 03:00:00,4.6,,-5.1,,1031.1,80.0,1.5
63830,7,2016-04-15 04:00:00,2.4,,-4.4,,1031.6,50.0,1.5
63831,7,2016-04-15 05:00:00,1.4,,-3.9,,1031.8,50.0,1.5
63832,7,2016-04-15 06:00:00,0.9,,-3.5,,1031.7,10.0,1.0
63833,7,2016-04-15 07:00:00,0.8,,-3.7,,1031.3,60.0,2.1
63834,7,2016-04-15 08:00:00,0.7,,-4.4,,1031.5,60.0,2.1
63835,7,2016-04-15 09:00:00,0.2,,-4.6,,1031.8,70.0,2.1
63836,7,2016-04-15 10:00:00,0.0,,-5.1,,1032.1,50.0,2.6
63837,7,2016-04-15 11:00:00,1.4,,-6.2,,1032.4,70.0,3.6
63838,7,2016-04-15 12:00:00,3.2,,-6.1,,1033.2,50.0,3.6
63839,7,2016-04-15 13:00:00,5.0,,-5.8,,1033.8,70.0,4.1
63840,7,2016-04-15 14:00:00,7.3,,-3.5,,1033.8,70.0,4.1
63841,7,2016-04-15 15:00:00,9.5,,-5.3,,1033.9,80.0,4.6
63842,7,2016-04-15 16:00:00,10.9,,-6.7,,1033.7,90.0,3.1
63843,7,2016-04-15 17:00:00,12.3,,-2.9,,1033.4,80.0,4.1
63844,7,2016-04-15 18:00:00,13.1,,-4.1,,1032.8,100.0,3.1
63845,7,2016-04-15 19:00:00,13.3,,-5.5,,1032.4,80.0,4.1
63846,7,2016-04-15 20:00:00,13.5,,-5.4,,1031.7,90.0,3.6
63847,7,2016-04-15 21:00:00,13.8,,-4.3,,1031.4,90.0,3.6
63848,7,2016-04-15 22:00:00,13.3,,-4.4,,1031.5,70.0,3.6
63849,7,2016-04-15 23:00:00,12.4,,-4.2,,1031.8,70.0,4.1
63850,7,2016-04-16 00:00:00,10.9,,-5.1,,1032.1,70.0,3.6
63851,7,2016-04-16 01:00:00,9.7,,-4.0,,1032.6,90.0,2.6
63852,7,2016-04-16 02:00:00,9.5,,-3.7,,1032.6,90.0,3.1
63853,7,2016-04-16 03:00:00,8.9,,-4.4,,1033.0,60.0,3.1
63854,7,2016-04-16 04:00:00,8.4,,-3.1,,1032.5,60.0,2.1
63855,7,2016-04-16 05:00:00,7.8,,-2.7,,1032.5,70.0,2.6
63856,7,2016-04-16 06:00:00,6.5,,-3.6,,1032.8,60.0,2.6
63857,7,2016-04-16 07:00:00,5.6,,-3.7,,1032.3,70.0,2.6
63858,7,2016-04-16 08:00:00,4.9,,-3.5,,1032.7,60.0,4.1
63859,7,2016-04-16 09:00:00,4.1,,-3.6,,1033.1,60.0,3.1
63860,7,2016-04-16 10:00:00,3.8,,-4.0,,1034.0,60.0,3.6
63861,7,2016-04-16 11:00:00,4.1,,-3.5,,1034.5,70.0,4.1
63862,7,2016-04-16 12:00:00,5.8,,-4.9,,1034.8,80.0,3.6
63863,7,2016-04-16 13:00:00,7.6,,-4.2,,1035.1,60.0,4.1
63864,7,2016-04-16 14:00:00,9.3,,-5.0,,1035.2,60.0,3.6
63865,7,2016-04-16 15:00:00,11.3,,-6.4,,1035.0,90.0,4.6
63866,7,2016-04-16 16:00:00,12.9,,-4.1,,1034.5,60.0,4.6
63867,7,2016-04-16 17:00:00,13.9,,-3.5,,1034.0,70.0,4.6
63868,7,2016-04-16 18:00:00,14.7,,-6.1,,1033.5,90.0,4.6
63869,7,2016-04-16 19:00:00,15.5,,-3.5,,1033.3,60.0,4.6
63870,7,2016-04-16 20:00:00,15.7,,-5.7,,1032.7,70.0,4.1
63871,7,2016-04-16 21:00:00,15.6,,-5.5,,1032.3,100.0,4.1
63872,7,2016-04-16 22:00:00,15.4,,-4.7,,1032.0,80.0,4.1
63873,7,2016-04-16 23:00:00,14.8,,-3.9,,1031.6,80.0,3.1
63874,7,2016-04-17 00:00:00,13.0,,-3.6,,1031.3,70.0,2.6
63875,7,2016-04-17 01:00:00,12.2,,-4.3,,1031.4,80.0,1.5
63876,7,2016-04-17 02:00:00,9.7,,-3.2,,1031.6,360.0,0.0
63877,7,2016-04-17 03:00:00,7.8,,-1.5,,1031.5,40.0,0.5
63878,7,2016-04-17 04:00:00,6.7,,-2.1,,1031.5,340.0,0.5
63879,7,2016-04-17 05:00:00,6.5,,-1.6,,1031.6,350.0,1.0
63880,7,2016-04-17 06:00:00,4.5,,0.3,,1031.1,360.0,1.0
63881,7,2016-04-17 07:00:00,3.5,,-1.0,,1030.9,350.0,1.0
63882,7,2016-04-17 08:00:00,3.3,,-0.9,,1030.9,10.0,0.5
63883,7,2016-04-17 09:00:00,2.9,,-1.4,,1031.1,350.0,1.0
63884,7,2016-04-17 10:00:00,2.7,,-2.0,,1031.3,360.0,0.0
63885,7,2016-04-17 11:00:00,2.6,,-1.5,,1031.5,360.0,0.0
63886,7,2016-04-17 12:00:00,6.3,,-0.4,,1031.7,280.0,0.5
63887,7,2016-04-17 13:00:00,9.7,,-0.8,,1031.6,330.0,0.5
63888,7,2016-04-17 14:00:00,13.0,,-3.8,,1031.3,210.0,1.0
63889,7,2016-04-17 15:00:00,15.5,,-5.0,,1030.9,250.0,1.0
63890,7,2016-04-17 16:00:00,17.2,,-4.8,,1030.1,280.0,2.6
63891,7,2016-04-17 17:00:00,18.9,,-1.5,,1029.1,260.0,2.6
63892,7,2016-04-17 18:00:00,20.2,,-2.5,,1028.5,290.0,3.6
63893,7,2016-04-17 19:00:00,21.3,,-4.1,,1027.6,270.0,4.1
63894,7,2016-04-17 20:00:00,22.1,,-1.9,,1026.7,280.0,4.1
63895,7,2016-04-17 21:00:00,22.3,,-2.8,,1026.2,260.0,2.6
63896,7,2016-04-17 22:00:00,22.1,,-5.5,,1026.2,290.0,4.1
63897,7,2016-04-17 23:00:00,21.1,,-4.7,,1026.0,280.0,3.6
63898,7,2016-04-18 00:00:00,18.8,,-6.3,,1025.8,280.0,1.5
63899,7,2016-04-18 01:00:00,15.2,,-3.5,,1025.7,260.0,1.5
63900,7,2016-04-18 02:00:00,13.9,,-3.9,,1025.6,260.0,0.5
63901,7,2016-04-18 03:00:00,12.4,,-2.9,,1025.2,360.0,0.0
63902,7,2016-04-18 04:00:00,10.9,,-0.7,,1025.1,360.0,0.5
63903,7,2016-04-18 05:00:00,10.0,,-1.2,,1025.1,300.0,1.0
63904,7,2016-04-18 06:00:00,9.6,,-0.6,,1025.3,360.0,1.0
63905,7,2016-04-18 07:00:00,10.1,,0.0,,1025.3,10.0,1.5
63906,7,2016-04-18 08:00:00,7.8,,0.2,,1025.6,30.0,1.5
63907,7,2016-04-18 09:00:00,8.2,,1.2,,1025.9,350.0,3.6
63908,7,2016-04-18 10:00:00,7.6,,1.4,,1026.3,360.0,3.6
63909,7,2016-04-18 11:00:00,7.1,,1.8,,1026.5,10.0,1.0
63910,7,2016-04-18 12:00:00,10.0,,1.6,,1026.6,40.0,3.1
63911,7,2016-04-18 13:00:00,11.8,,1.1,,1026.7,70.0,4.1
63912,7,2016-04-18 14:00:00,11.5,,-1.4,,1026.5,80.0,5.1
63913,7,2016-04-18 15:00:00,13.4,,0.6,,1026.5,50.0,3.6
63914,7,2016-04-18 16:00:00,13.0,,0.1,,1026.2,50.0,4.1
63915,7,2016-04-18 17:00:00,12.9,,-0.9,,1025.6,40.0,3.1
63916,7,2016-04-18 18:00:00,14.3,,-1.7,,1024.5,70.0,2.1
63917,7,2016-04-18 19:00:00,14.4,,-2.4,,1023.5,60.0,2.6
63918,7,2016-04-18 20:00:00,14.2,,-1.6,,1022.7,80.0,3.1
63919,7,2016-04-18 21:00:00,13.5,,-0.7,,1022.0,60.0,3.6
63920,7,2016-04-18 22:00:00,11.1,,0.0,,1021.6,70.0,5.7
63921,7,2016-04-18 23:00:00,9.7,,1.5,,1022.4,70.0,5.1
63922,7,2016-04-19 00:00:00,7.1,,4.4,,1022.4,50.0,4.6
63923,7,2016-04-19 01:00:00,6.2,,4.7,4.0,1022.0,60.0,4.1
63924,7,2016-04-19 02:00:00,6.0,,4.8,10.0,1021.9,40.0,3.1
63925,7,2016-04-19 03:00:00,5.9,,4.8,11.0,1021.7,360.0,3.1
63926,7,2016-04-19 04:00:00,5.6,,4.4,6.0,1021.5,350.0,3.6
63927,7,2016-04-19 05:00:00,5.1,,3.7,,1021.7,360.0,5.1
63928,7,2016-04-19 06:00:00,4.9,,3.3,,1021.4,360.0,3.1
63929,7,2016-04-19 07:00:00,4.1,,2.7,,1021.1,290.0,2.1
63930,7,2016-04-19 08:00:00,3.2,,2.3,,1021.5,310.0,2.6
63931,7,2016-04-19 09:00:00,3.2,,1.0,,1021.7,330.0,4.1
63932,7,2016-04-19 10:00:00,2.0,,0.0,2.0,1022.1,290.0,2.1
63933,7,2016-04-19 11:00:00,2.4,,0.4,,1022.9,280.0,3.1
63934,7,2016-04-19 12:00:00,4.7,,0.4,,1023.4,320.0,3.1
63935,7,2016-04-19 13:00:00,5.8,,0.7,,1023.6,330.0,5.7
63936,7,2016-04-19 14:00:00,7.2,,-0.6,,1023.8,320.0,6.2
63937,7,2016-04-19 15:00:00,8.4,,-2.3,,1023.8,320.0,5.1
63938,7,2016-04-19 16:00:00,9.8,,-4.2,,1023.5,320.0,6.2
63939,7,2016-04-19 17:00:00,11.6,,-2.7,,1023.1,340.0,7.2
63940,7,2016-04-19 18:00:00,12.7,,-0.9,,1022.3,350.0,6.7
63941,7,2016-04-19 19:00:00,13.8,,-0.8,,1021.8,330.0,5.1
63942,7,2016-04-19 20:00:00,13.7,,-1.7,,1021.5,310.0,6.2
63943,7,2016-04-19 21:00:00,13.7,,-3.3,,1021.1,320.0,6.7
63944,7,2016-04-19 22:00:00,13.9,,-2.1,,1021.3,310.0,6.7
63945,7,2016-04-19 23:00:00,13.2,,-3.9,,1021.4,330.0,7.2
63946,7,2016-04-20 00:00:00,12.0,,-3.5,,1021.8,330.0,4.6
63947,7,2016-04-20 01:00:00,10.8,,-2.0,,1022.8,340.0,3.6
63948,7,2016-04-20 02:00:00,9.6,,-2.4,,1023.4,330.0,4.1
63949,7,2016-04-20 03:00:00,9.1,,-2.4,,1023.6,320.0,3.6
63950,7,2016-04-20 04:00:00,7.3,,-0.6,,1024.3,310.0,4.6
63951,7,2016-04-20 05:00:00,6.0,,-0.1,,1025.2,320.0,3.1
63952,7,2016-04-20 06:00:00,5.2,,-2.1,,1025.5,350.0,3.1
63953,7,2016-04-20 07:00:00,3.8,,-5.1,,1025.9,350.0,2.6
63954,7,2016-04-20 08:00:00,3.9,,-5.5,,1026.5,350.0,2.6
63955,7,2016-04-20 09:00:00,2.5,,-6.7,,1026.9,290.0,2.1
63956,7,2016-04-20 10:00:00,1.5,,-6.3,,1027.5,300.0,1.5
63957,7,2016-04-20 11:00:00,2.8,,-5.5,,1027.9,10.0,2.1
63958,7,2016-04-20 12:00:00,5.0,,-6.0,,1028.3,30.0,3.6
63959,7,2016-04-20 13:00:00,5.8,,-7.3,,1028.4,70.0,3.1
63960,7,2016-04-20 14:00:00,7.2,,-8.8,,1028.3,40.0,2.1
63961,7,2016-04-20 15:00:00,8.9,,-7.7,,1028.0,270.0,1.5
63962,7,2016-04-20 16:00:00,9.9,,-8.3,,1027.8,310.0,1.5
63963,7,2016-04-20 17:00:00,11.1,,-9.8,,1027.0,280.0,1.5
63964,7,2016-04-20 18:00:00,12.6,,-7.4,,1026.3,290.0,1.0
63965,7,2016-04-20 19:00:00,13.1,,-10.2,,1025.4,340.0,1.5
63966,7,2016-04-20 20:00:00,14.2,,-9.9,,1024.1,300.0,1.5
63967,7,2016-04-20 21:00:00,15.1,,-9.2,,1023.7,300.0,2.6
63968,7,2016-04-20 22:00:00,15.3,,-10.2,,1023.2,270.0,3.1
63969,7,2016-04-20 23:00:00,15.1,,-10.1,,1022.7,270.0,1.5
63970,7,2016-04-21 00:00:00,13.5,,-10.4,,1021.8,360.0,0.0
63971,7,2016-04-21 01:00:00,9.8,,-4.9,,1022.2,170.0,1.5
63972,7,2016-04-21 02:00:00,8.9,,-5.9,,1021.4,150.0,2.1
63973,7,2016-04-21 03:00:00,7.8,,-6.7,,1020.9,160.0,2.1
63974,7,2016-04-21 04:00:00,7.6,,-5.5,,1020.3,180.0,2.1
63975,7,2016-04-21 05:00:00,6.5,,-7.4,,1020.3,180.0,2.1
63976,7,2016-04-21 06:00:00,6.8,,-6.6,,1019.9,190.0,1.0
63977,7,2016-04-21 07:00:00,3.0,,-4.1,,1019.1,360.0,0.0
63978,7,2016-04-21 08:00:00,1.8,,-3.0,,1018.8,360.0,0.0
63979,7,2016-04-21 09:00:00,1.3,,-3.3,,1018.7,360.0,0.0
63980,7,2016-04-21 10:00:00,0.8,,-2.3,,1018.6,320.0,0.5
63981,7,2016-04-21 11:00:00,1.7,,-1.6,,1018.7,50.0,0.5
63982,7,2016-04-21 12:00:00,6.4,,0.2,,1018.4,50.0,1.5
63983,7,2016-04-21 13:00:00,8.7,,-1.1,,1017.8,70.0,2.1
63984,7,2016-04-21 14:00:00,11.9,,-4.0,,1016.6,70.0,2.6
63985,7,2016-04-21 15:00:00,14.8,,-1.9,,1016.0,90.0,1.5
63986,7,2016-04-21 16:00:00,17.0,,-3.8,,1014.9,120.0,2.1
63987,7,2016-04-21 17:00:00,18.6,,-4.1,,1013.6,150.0,2.1
63988,7,2016-04-21 18:00:00,20.2,,-3.1,,1013.0,180.0,1.5
63989,7,2016-04-21 19:00:00,20.7,,-2.9,,1012.1,170.0,2.6
63990,7,2016-04-21 20:00:00,21.4,,-2.2,,1011.1,160.0,3.6
63991,7,2016-04-21 21:00:00,21.4,,-2.2,,1010.9,200.0,3.1
63992,7,2016-04-21 22:00:00,20.6,,-0.4,,1010.9,170.0,2.6
63993,7,2016-04-21 23:00:00,19.6,,-2.6,,1011.1,200.0,6.7
63994,7,2016-04-22 00:00:00,17.9,,0.1,,1010.9,200.0,3.6
63995,7,2016-04-22 01:00:00,17.6,,0.0,,1010.8,160.0,2.1
63996,7,2016-04-22 02:00:00,16.4,,1.5,,1010.7,200.0,5.1
63997,7,2016-04-22 03:00:00,14.7,,4.7,,1010.6,190.0,5.7
63998,7,2016-04-22 04:00:00,13.8,,6.2,,1010.3,200.0,2.6
63999,7,2016-04-22 05:00:00,14.3,,6.8,,1010.0,190.0,4.1
64000,7,2016-04-22 06:00:00,14.1,,8.1,,1009.6,190.0,6.2
64001,7,2016-04-22 07:00:00,12.8,,10.0,,1009.4,190.0,4.6
64002,7,2016-04-22 08:00:00,12.1,,9.5,11.0,1008.9,180.0,3.1
64003,7,2016-04-22 09:00:00,11.6,,10.2,,1008.5,150.0,2.1
64004,7,2016-04-22 10:00:00,11.7,,10.7,20.0,1008.0,150.0,1.5
64005,7,2016-04-22 11:00:00,11.8,,10.9,6.0,1007.9,70.0,1.5
64006,7,2016-04-22 12:00:00,12.3,,11.4,,1007.8,140.0,0.5
64007,7,2016-04-22 13:00:00,12.4,,10.9,8.0,1008.1,220.0,3.1
64008,7,2016-04-22 14:00:00,12.5,,11.3,13.0,1008.3,230.0,2.6
64009,7,2016-04-22 15:00:00,13.2,,11.9,2.0,1008.5,240.0,3.1
64010,7,2016-04-22 16:00:00,14.0,,12.2,,1008.7,260.0,3.6
64011,7,2016-04-22 17:00:00,13.8,,11.8,,1009.1,270.0,5.1
64012,7,2016-04-22 18:00:00,13.0,,11.0,,1010.1,310.0,5.1
64013,7,2016-04-22 19:00:00,12.0,,9.4,,1010.7,330.0,4.1
64014,7,2016-04-22 20:00:00,11.8,,8.3,,1010.8,340.0,5.1
64015,7,2016-04-22 21:00:00,11.8,,8.0,,1011.3,330.0,5.1
64016,7,2016-04-22 22:00:00,10.4,,6.6,,1012.3,340.0,6.2
64017,7,2016-04-22 23:00:00,9.1,,5.5,,1013.3,330.0,5.7
64018,7,2016-04-23 00:00:00,8.0,,4.5,,1014.2,330.0,5.7
64019,7,2016-04-23 01:00:00,7.1,,3.6,,1015.0,330.0,6.2
64020,7,2016-04-23 02:00:00,6.4,,2.6,,1015.7,350.0,6.7
64021,7,2016-04-23 03:00:00,5.9,,2.0,2.0,1016.2,350.0,5.7
64022,7,2016-04-23 04:00:00,5.4,,1.5,,1016.5,340.0,5.1
64023,7,2016-04-23 05:00:00,5.2,,1.3,,1017.0,350.0,5.1
